nit,nombre,desc_ciiu_division,desc_ciuu_grupo,desc_ciiuu_clase,subsec
800091140,EMPRESA DE DESARROLLO URBANO DE BARRAN,ACTIVIDADES DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,SERVICIOS A EMPRESAS
900973385,GESTION Y GERENCIA SAS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,SERVICIOS A EMPRESAS
901339011,METRO LINEA 1 SAS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,SERVICIOS A EMPRESAS
901202687,SEGURITECH COLOMBIA SAS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,SERVICIOS A EMPRESAS
900179369,CONFIPETROL SAS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,SERVICIOS A EMPRESAS
901495209,ULTRALINKS SAS ESP,ACTIVIDADES DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,SERVICIOS A EMPRESAS
860001986,INGENIEROS CONSULTORES CIVILES Y ELECTRICOS SAS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,SERVICIOS A EMPRESAS
800071444,L C ARANGO ARANGO SAS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y OTRAS ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA,SERVICIOS A EMPRESAS
820000142,INST DE INVESTIGACION DE RECURSOS BIOLOGICOS ALEXA,INVESTIGACION CIENTIFICA Y DESARROLLO,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,SERVICIOS A EMPRESAS
830000602,IDEAM,INVESTIGACION CIENTIFICA Y DESARROLLO,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,SERVICIOS A EMPRESAS
800194600,CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUAR,INVESTIGACION CIENTIFICA Y DESARROLLO,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,SERVICIOS A EMPRESAS
806008873,CORP DE CIENCIA Y TECNOL EL DLLO DE LA INDUS NAVAL,INVESTIGACION CIENTIFICA Y DESARROLLO,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,SERVICIOS A EMPRESAS
900368141,JEMEIWAA KA I SAS ESP,INVESTIGACION CIENTIFICA Y DESARROLLO,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA,SERVICIOS A EMPRESAS
890101778,SONOVISTA PUBLICIDAD SA,PUBLICIDAD Y ESTUDIOS DE MERCADO,PUBLICIDAD,PUBLICIDAD,SERVICIOS A EMPRESAS
830140775,TFCF CHANNELS COLOMBIA LTDA,PUBLICIDAD Y ESTUDIOS DE MERCADO,PUBLICIDAD,PUBLICIDAD,SERVICIOS A EMPRESAS
901354715,GALLAGHER´S EXCELLENCE CENTER FOR AGENCIES LIMITAD,"OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.",SERVICIOS A EMPRESAS
900249143,PUERTA DE ORO EMPRESA DE DESARROLLO CARIBE SAS,"OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.",SERVICIOS A EMPRESAS
901295123,PRIME COLOMBIA BARRANQUILLA SAS,"OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.",SERVICIOS A EMPRESAS
901529110,EL ANTOJO INVESTMENTS SAS,"OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.",SERVICIOS A EMPRESAS
901212102,AUNA COLOMBIA S.A.S,"OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.","OTRAS ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS N.C.P.",SERVICIOS A EMPRESAS
901211179,HOME CAPITAL COLOMBIA SAS,ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO,"ARRENDAMIENTO DE PROPIEDAD INTELECTUAL Y PRODUCTOS SIMILARES, EXCEPTO OBRAS PROTEGIDAS POR DERECHOS DE AUTOR","ARRENDAMIENTO DE PROPIEDAD INTELECTUAL Y PRODUCTOS SIMILARES, EXCEPTO OBRAS PROTEGIDAS POR DERECHOS DE AUTOR",SERVICIOS A EMPRESAS
890937070,TIEMPOS SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
860090915,ACTIVOS SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
890311341,LISTOS SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
800145006,ULTRA SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
811033557,MISION EMPRESARIAL SERVICIOS TEMPORALES SA,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
800066123,TYS TEMSERVICE SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
890916883,MANPOWER DE COLOMBIA LTDA,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
890206051,ORGANIZACION SERVICIOS Y ASESORIAS SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
860050906,ADECCO COLOMBIA SA,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
890922487,DAR AYUDA TEMPORAL SA,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
890323239,SUMMAR TEMPORALES SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
890913990,JIRO SA,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
890930022,COMPLEMENTOS HUMANOS SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
890312779,S Y A SERVICIOS Y ASESORIAS SAS,ACTIVIDADES DE EMPLEO,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,ACTIVIDADES DE EMPRESAS DE SERVICIOS TEMPORALES,SERVICIOS A EMPRESAS
810000450,CONTACTAMOS SAS,ACTIVIDADES DE EMPLEO,OTRAS ACTIVIDADES DE PROVISION DE TALENTO HUMANO,OTRAS ACTIVIDADES DE PROVISION DE TALENTO HUMANO,SERVICIOS A EMPRESAS
860000018,AGENCIA DE VIAJES Y TURISMO AVIATUR SAS,"ACTIVIDADES DE LAS AGENCIAS DE VIAJES, OPERADORES TURISTICOS, SERVICIOS DE RESERVA Y ACTIVIDADES RELACIONADAS",ACTIVIDADES DE LAS AGENCIAS DE VIAJES Y OPERADORES TURISTICOS,ACTIVIDADES DE LAS AGENCIAS DE VIAJE,HOTELES
860013951,G4S SECURE SOLUTIONS COLOMBIA SA,ACTIVIDADES DE SEGURIDAD E INVESTIGACION PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,SERVICIOS A EMPRESAS
860523408,SEGURIDAD NAPOLES LIMITADA,ACTIVIDADES DE SEGURIDAD E INVESTIGACION PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,SERVICIOS A EMPRESAS
891303786,SEGURIDAD DE OCCIDENTE LTDA,ACTIVIDADES DE SEGURIDAD E INVESTIGACION PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,SERVICIOS A EMPRESAS
804000044,DELTHAC 1 SEGURIDAD LTDA,ACTIVIDADES DE SEGURIDAD E INVESTIGACION PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,SERVICIOS A EMPRESAS
860023264,SECURITAS COLOMBIA SA,ACTIVIDADES DE SEGURIDAD E INVESTIGACION PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,SERVICIOS A EMPRESAS
890312749,SEGURIDAD ATLAS LTDA ATLAS SEGURIDAD LTDA,ACTIVIDADES DE SEGURIDAD E INVESTIGACION PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,SERVICIOS A EMPRESAS
890204162,SEGURIDAD Y VIGILANCIA COLOMBIANA SEVICOL LTDA,ACTIVIDADES DE SEGURIDAD E INVESTIGACION PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,ACTIVIDADES DE SEGURIDAD PRIVADA,SERVICIOS A EMPRESAS
900453988,GRUPO EMPRESARIAL SEISO SAS,"ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO (JARDINES, ZONAS VERDES)",ACTIVIDADES DE LIMPIEZA,LIMPIEZA GENERAL INTERIOR DE EDIFICIOS,SERVICIOS A EMPRESAS
800249637,COOPERATIVA DE TRABAJO ASOCIADO SERCONAL,"ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO (JARDINES, ZONAS VERDES)",ACTIVIDADES DE LIMPIEZA,LIMPIEZA GENERAL INTERIOR DE EDIFICIOS,SERVICIOS A EMPRESAS
860010451,CASALIMPIA SA,"ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO (JARDINES, ZONAS VERDES)",ACTIVIDADES DE LIMPIEZA,OTRAS ACTIVIDADES DE LIMPIEZA DE EDIFICIOS E INSTALACIONES INDUSTRIALES,SERVICIOS A EMPRESAS
860035977,INVESTIGACIONES Y COBRANZAS EL LIBERTADOR S A,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA,ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA,SERVICIOS A EMPRESAS
900498132,OPERADORA DE COMERCIO SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA,ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA,SERVICIOS A EMPRESAS
830065842,ATENTO COLOMBIA SA,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),SERVICIOS A EMPRESAS
900304632,ECONTACT COL SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),SERVICIOS A EMPRESAS
901290481,PROMODESCUENTOS COLOMBIA SAS ZOMAC,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),SERVICIOS A EMPRESAS
811008963,MULTIENLACE SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),SERVICIOS A EMPRESAS
900323853,TELEPERFORMANCE COLOMBIA SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),ACTIVIDADES DE CENTROS DE LLAMADAS (CALL CENTER),SERVICIOS A EMPRESAS
890909297,P MAYOR MEDELLIN CONVENCIONES Y EXPOSICIONES SA,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ORGANIZACION DE CONVENCIONES Y EVENTOS COMERCIALES,ORGANIZACION DE CONVENCIONES Y EVENTOS COMERCIALES,SERVICIOS A EMPRESAS
860028462,COVINOC SA,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
860001474,CLINICA DEL COUNTRY SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
901125852,JEC CAPITAL,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
800137960,EFICACIA SA,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
860054781,IRON MOUNTAIN COLOMBIA SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
900499068,VLIPCO SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
901362295,INVERSIONES EN SALUD COOSALUD SA,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
900038933,COMDATA COLOMBIA SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
901081311,PUNTOS COLOMBIA SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
901011686,BLACKROCK COL INFRAESTRUCTURA SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
860068255,COMPANIA DE SERVICIOS Y ADMINISTRACION SA,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
900389161,TRAFIGURA DE COLOMBIA PTY SAS,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.,OTRAS ACTIVIDADES DE SERVICIO DE APOYO A LAS EMPRESAS N.C.P.,SERVICIOS A EMPRESAS
891180008,CAJA DE COMPENSACION FAMILIAR DEL HUILA,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
890201578,CAJA DE COMPENSACION FAMILIAR COMFENALCO SANTANDER,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
800231969,CAJA DE COMPENSACION FAMILIAR CAMPESINA COMCAJA,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
900604350,ALIANZA MEDELLIN ANTIOQUIA EPS S.A.S.,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
890200106,CAJA SANTANDEREANA DE SUBSIDIO FAMILIAR CAJASAN,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
890700148,CAJA DE COMPENSACION FAMILIAR DE FENALCO TOLIMA,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
890806490,CAJA DE COMPENSACION FLIAR DE CALDAS CONFLIARES,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
830003564,ENTIDAD PROMOTORA DE SALUD FAMISANAR SAS,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
900298372,CAPITAL SALUD ENTIDAD PROMOTORA DE SALUD DEL REGIM,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,EPS Y SALUD PREPAGADA (SALUD)
890900842,CAJA DE COMPENSACION FAMILIAR COMFENALCO ANTIOQUIA,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
890480023,CAJA DE COMPENSACION FAMILIAR DE FENALCO,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
890000381,CAJA DE COMPENSACION FAMILIAR DE FENALCO,ADMINISTRACION PUBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA,CAJAS DE COMPENSACION
